Date,Date,Currency,Currency Pair,Buying,Selling,Mid Rate
2019-11-07,2019-11-07,US Dollar,USDGHS,5.3571,5.3625,5.3598
2019-11-08,2019-11-08,US Dollar,USDGHS,5.3571,5.3625,5.3598
2019-11-11,2019-11-11,US Dollar,USDGHS,5.3571,5.3625,5.3598
2019-11-12,2019-11-12,US Dollar,USDGHS,5.3569,5.3623,5.3596
2019-11-13,2019-11-13,US Dollar,USDGHS,5.3566,5.362,5.3593
2019-11-14,2019-11-14,US Dollar,USDGHS,5.3581,5.3635,5.3608
2019-11-15,2019-11-15,US Dollar,USDGHS,5.3581,5.3635,5.3608
2019-11-18,2019-11-18,US Dollar,USDGHS,5.3606,5.366,5.3633
2019-11-19,2019-11-19,US Dollar,USDGHS,5.3621,5.3675,5.3648
2019-11-20,2019-11-20,US Dollar,USDGHS,5.3646,5.37,5.3673
2019-11-21,2019-11-21,US Dollar,USDGHS,5.3749,5.3803,5.3776
2019-11-22,2019-11-22,US Dollar,USDGHS,5.3749,5.3803,5.3776
2019-11-25,2019-11-25,US Dollar,USDGHS,5.3747,5.3801,5.3774
2019-11-26,2019-11-26,US Dollar,USDGHS,5.4983,5.5039,5.5011
2019-11-27,2019-11-27,US Dollar,USDGHS,5.4983,5.5039,5.5011
2019-11-28,2019-11-28,US Dollar,USDGHS,5.4983,5.5039,5.5011
2019-11-29,2019-11-29,US Dollar,USDGHS,5.5226,5.5282,5.5254
2019-12-02,2019-12-02,US Dollar,USDGHS,5.5226,5.5282,5.5254
2019-12-03,2019-12-03,US Dollar,USDGHS,5.5341,5.5397,5.5369
2019-12-04,2019-12-04,US Dollar,USDGHS,5.5341,5.5397,5.5369
2019-12-05,2019-12-05,US Dollar,USDGHS,5.5341,5.5397,5.5369
2019-12-06,2019-12-06,,,5.5341,5.5397,5.5369
2019-12-09,2019-12-09,US Dollar,USDGHS,5.5341,5.5397,5.5369
2019-12-10,2019-12-10,US Dollar,USDGHS,5.5339,5.5395,5.5367
2019-12-11,2019-12-11,US Dollar,USDGHS,5.5359,5.5415,5.5387
2019-12-12,2019-12-12,US Dollar,USDGHS,5.5359,5.5415,5.5387
2019-12-13,2019-12-13,US Dollar,USDGHS,5.5357,5.5413,5.5385
2019-12-16,2019-12-16,US Dollar,USDGHS,5.5377,5.5433,5.5405
2019-12-17,2019-12-17,US Dollar,USDGHS,5.5375,5.5431,5.5403
2019-12-18,2019-12-18,US Dollar,USDGHS,5.5375,5.5431,5.5403
2019-12-19,2019-12-19,US Dollar,USDGHS,5.5373,5.5429,5.5401
2019-12-20,2019-12-20,US Dollar,USDGHS,5.5368,5.5424,5.5396
2019-12-23,2019-12-23,US Dollar,USDGHS,5.5368,5.5424,5.5396
2019-12-24,2019-12-24,US Dollar,USDGHS,5.5365,5.5421,5.5393
2019-12-25,2019-12-25,,,5.5365,5.5421,5.5393
2019-12-26,2019-12-26,,,5.5365,5.5421,5.5393
2019-12-27,2019-12-27,US Dollar,USDGHS,5.536,5.5416,5.5388
2019-12-30,2019-12-30,US Dollar,USDGHS,5.535,5.5406,5.5378
2019-12-31,2019-12-31,US Dollar,USDGHS,5.5309,5.5365,5.5337
2020-01-01,2020-01-01,,,5.5309,5.5365,5.5337
2020-01-02,2020-01-02,US Dollar,USDGHS,5.5314,5.537,5.5342
2020-01-03,2020-01-03,US Dollar,USDGHS,5.5314,5.537,5.5342
2020-01-06,2020-01-06,US Dollar,USDGHS,5.5312,5.5368,5.534
2020-01-07,2020-01-07,,,5.5312,5.5368,5.534
2020-01-08,2020-01-08,US Dollar,USDGHS,5.5337,5.5393,5.5365
2020-01-09,2020-01-09,US Dollar,USDGHS,5.5335,5.5391,5.5363
2020-01-10,2020-01-10,US Dollar,USDGHS,5.5335,5.5391,5.5363
2020-01-13,2020-01-13,US Dollar,USDGHS,5.534,5.5396,5.5368
2020-01-14,2020-01-14,US Dollar,USDGHS,5.5338,5.5394,5.5366
2020-01-15,2020-01-15,US Dollar,USDGHS,5.5341,5.5397,5.5369
2020-01-16,2020-01-16,US Dollar,USDGHS,5.5334,5.539,5.5362
2020-01-17,2020-01-17,US Dollar,USDGHS,5.5314,5.537,5.5342
2020-01-20,2020-01-20,US Dollar,USDGHS,5.5314,5.537,5.5342
2020-01-21,2020-01-21,US Dollar,USDGHS,5.5319,5.5375,5.5347
2020-01-22,2020-01-22,US Dollar,USDGHS,5.5309,5.5365,5.5337
2020-01-23,2020-01-23,US Dollar,USDGHS,5.5289,5.5345,5.5317
2020-01-24,2020-01-24,US Dollar,USDGHS,5.5239,5.5295,5.5267
2020-01-27,2020-01-27,US Dollar,USDGHS,5.5189,5.5245,5.5217
2020-01-28,2020-01-28,US Dollar,USDGHS,5.5159,5.5215,5.5187
2020-01-29,2020-01-29,US Dollar,USDGHS,5.5159,5.5215,5.5187
2020-01-30,2020-01-30,US Dollar,USDGHS,5.496,5.5014,5.4987
2020-01-31,2020-01-31,US Dollar,USDGHS,5.4645,5.4699,5.4672
2020-02-03,2020-02-03,US Dollar,USDGHS,5.409,5.4144,5.4117
2020-02-04,2020-02-04,US Dollar,USDGHS,5.3633,5.3687,5.366
2020-02-05,2020-02-05,US Dollar,USDGHS,5.3583,5.3637,5.361
2020-02-06,2020-02-06,US Dollar,USDGHS,5.3583,5.3637,5.361
2020-02-07,2020-02-07,US Dollar,USDGHS,5.3581,5.3635,5.3608
2020-02-10,2020-02-10,US Dollar,USDGHS,5.3574,5.3628,5.3601
2020-02-11,2020-02-11,US Dollar,USDGHS,5.3569,5.3623,5.3596
2020-02-12,2020-02-12,US Dollar,USDGHS,5.3269,5.3323,5.3296
2020-02-13,2020-02-13,US Dollar,USDGHS,5.297,5.3022,5.2996
2020-02-14,2020-02-14,US Dollar,USDGHS,5.295,5.3002,5.2976
2020-02-17,2020-02-17,US Dollar,USDGHS,5.285,5.2902,5.2876
2020-02-18,2020-02-18,US Dollar,USDGHS,5.285,5.2902,5.2876
2020-02-19,2020-02-19,US Dollar,USDGHS,5.2853,5.2905,5.2879
2020-02-20,2020-02-20,US Dollar,USDGHS,5.2803,5.2855,5.2829
2020-02-21,2020-02-21,US Dollar,USDGHS,5.2803,5.2855,5.2829
2020-02-24,2020-02-24,US Dollar,USDGHS,5.2793,5.2845,5.2819
2020-02-25,2020-02-25,US Dollar,USDGHS,5.2843,5.2895,5.2869
2020-02-26,2020-02-26,US Dollar,USDGHS,5.2918,5.297,5.2944
2020-02-27,2020-02-27,US Dollar,USDGHS,5.2918,5.297,5.2944
2020-02-28,2020-02-28,US Dollar,USDGHS,5.2923,5.2975,5.2949
2020-03-02,2020-03-02,US Dollar,USDGHS,5.2938,5.299,5.2964
2020-03-03,2020-03-03,US Dollar,USDGHS,5.2948,5.3,5.2974
2020-03-04,2020-03-04,US Dollar,USDGHS,5.2974,5.3027,5.3
2020-03-05,2020-03-05,US Dollar,USDGHS,5.2974,5.3027,5.3
2020-03-06,2020-03-06,,,5.2974,5.3027,5.3
2020-03-09,2020-03-09,US Dollar,USDGHS,5.3003,5.3057,5.303
2020-03-10,2020-03-10,US Dollar,USDGHS,5.3101,5.3155,5.3128
2020-03-11,2020-03-11,US Dollar,USDGHS,5.3153,5.3207,5.318
2020-03-12,2020-03-12,US Dollar,USDGHS,5.3251,5.3305,5.3278
2020-03-13,2020-03-13,US Dollar,USDGHS,5.3251,5.3305,5.3278
2020-03-16,2020-03-16,US Dollar,USDGHS,5.3349,5.3403,5.3376
2020-03-17,2020-03-17,US Dollar,USDGHS,5.3454,5.3508,5.3481
2020-03-18,2020-03-18,US Dollar,USDGHS,5.3453,5.3507,5.348
2020-03-19,2020-03-19,US Dollar,USDGHS,5.3473,5.3527,5.35
2020-03-20,2020-03-20,US Dollar,USDGHS,5.3576,5.363,5.3603
2020-03-23,2020-03-23,US Dollar,USDGHS,5.3686,5.374,5.3713
2020-03-24,2020-03-24,US Dollar,USDGHS,5.3936,5.399,5.3963
2020-03-25,2020-03-25,US Dollar,USDGHS,5.4334,5.4388,5.4361
2020-03-26,2020-03-26,US Dollar,USDGHS,5.4352,5.4406,5.4379
2020-03-27,2020-03-27,US Dollar,USDGHS,5.435,5.4404,5.4377
2020-03-30,2020-03-30,US Dollar,USDGHS,5.4347,5.4401,5.4374
2020-03-31,2020-03-31,US Dollar,USDGHS,5.4396,5.445,5.4423
2020-04-01,2020-04-01,US Dollar,USDGHS,5.4396,5.445,5.4423
2020-04-02,2020-04-02,US Dollar,USDGHS,5.4473,5.4527,5.45
2020-04-03,2020-04-03,US Dollar,USDGHS,5.4583,5.4637,5.461
2020-04-06,2020-04-06,US Dollar,USDGHS,5.4979,5.5035,5.5007
2020-04-07,2020-04-07,US Dollar,USDGHS,5.4977,5.5033,5.5005
2020-04-08,2020-04-08,US Dollar,USDGHS,5.4997,5.5053,5.5025
2020-04-09,2020-04-09,US Dollar,USDGHS,5.5027,5.5083,5.5055
2020-04-10,2020-04-10,,,5.5027,5.5083,5.5055
2020-04-13,2020-04-13,,,5.5027,5.5083,5.5055
2020-04-14,2020-04-14,US Dollar,USDGHS,5.5077,5.5133,5.5105
2020-04-15,2020-04-15,US Dollar,USDGHS,5.5075,5.5131,5.5103
2020-04-16,2020-04-16,US Dollar,USDGHS,5.5072,5.5128,5.51
2020-04-17,2020-04-17,US Dollar,USDGHS,5.5072,5.5128,5.51
2020-04-20,2020-04-20,US Dollar,USDGHS,5.512,5.5176,5.5148
2020-04-21,2020-04-21,US Dollar,USDGHS,5.512,5.5176,5.5148
2020-04-22,2020-04-22,US Dollar,USDGHS,5.5219,5.5275,5.5247
2020-04-23,2020-04-23,US Dollar,USDGHS,5.5219,5.5275,5.5247
2020-04-24,2020-04-24,US Dollar,USDGHS,5.5421,5.5477,5.5449
2020-04-27,2020-04-27,US Dollar,USDGHS,5.5451,5.5507,5.5479
2020-04-28,2020-04-28,US Dollar,USDGHS,5.5553,5.5609,5.5581
2020-04-29,2020-04-29,US Dollar,USDGHS,5.5657,5.5713,5.5685
2020-04-30,2020-04-30,US Dollar,USDGHS,5.5982,5.6038,5.601
2020-05-01,2020-05-01,,,5.5982,5.6038,5.601
2020-05-04,2020-05-04,US Dollar,USDGHS,5.5982,5.6038,5.601
2020-05-05,2020-05-05,US Dollar,USDGHS,5.5972,5.6028,5.6
2020-05-06,2020-05-06,US Dollar,USDGHS,5.5972,5.6028,5.6
2020-05-07,2020-05-07,US Dollar,USDGHS,5.5982,5.6038,5.601
2020-05-08,2020-05-08,US Dollar,USDGHS,5.6001,5.6057,5.6029
2020-05-11,2020-05-11,US Dollar,USDGHS,5.6021,5.6077,5.6049
2020-05-12,2020-05-12,US Dollar,USDGHS,5.6051,5.6107,5.6079
2020-05-13,2020-05-13,US Dollar,USDGHS,5.6101,5.6157,5.6129
2020-05-14,2020-05-14,US Dollar,USDGHS,5.6101,5.6157,5.6129
2020-05-15,2020-05-15,US Dollar,USDGHS,5.6099,5.6155,5.6127
2020-05-18,2020-05-18,US Dollar,USDGHS,5.6129,5.6185,5.6157
2020-05-19,2020-05-19,US Dollar,USDGHS,5.6127,5.6183,5.6155
2020-05-20,2020-05-20,US Dollar,USDGHS,5.6127,5.6183,5.6155
2020-05-21,2020-05-21,US Dollar,USDGHS,5.6125,5.6181,5.6153
2020-05-22,2020-05-22,US Dollar,USDGHS,5.6125,5.6181,5.6153
2020-05-25,2020-05-25,,,5.6125,5.6181,5.6153
2020-05-26,2020-05-26,US Dollar,USDGHS,5.6125,5.6181,5.6153
2020-05-27,2020-05-27,US Dollar,USDGHS,5.6155,5.6211,5.6183
2020-05-28,2020-05-28,US Dollar,USDGHS,5.6165,5.6221,5.6193
2020-05-29,2020-05-29,US Dollar,USDGHS,5.6175,5.6231,5.6203
2020-06-01,2020-06-01,US Dollar,USDGHS,5.6174,5.623,5.6202
2020-06-02,2020-06-02,US Dollar,USDGHS,5.6174,5.623,5.6202
2020-06-03,2020-06-03,US Dollar,USDGHS,5.6184,5.624,5.6212
2020-06-04,2020-06-04,US Dollar,USDGHS,5.6182,5.6238,5.621
2020-06-05,2020-06-05,US Dollar,USDGHS,5.6202,5.6258,5.623
2020-06-08,2020-06-08,US Dollar,USDGHS,5.62,5.6256,5.6228
2020-06-09,2020-06-09,US Dollar,USDGHS,5.625,5.6306,5.6278
2020-06-10,2020-06-10,US Dollar,USDGHS,5.625,5.6306,5.6278
2020-06-11,2020-06-11,US Dollar,USDGHS,5.628,5.6336,5.6308
2020-06-12,2020-06-12,US Dollar,USDGHS,5.6472,5.6528,5.65
2020-06-15,2020-06-15,US Dollar,USDGHS,5.6471,5.6527,5.6499
2020-06-16,2020-06-16,US Dollar,USDGHS,5.6491,5.6547,5.6519
2020-06-17,2020-06-17,US Dollar,USDGHS,5.6488,5.6544,5.6516
2020-06-18,2020-06-18,US Dollar,USDGHS,5.6483,5.6539,5.6511
2020-06-19,2020-06-19,US Dollar,USDGHS,5.6493,5.6549,5.6521
2020-06-22,2020-06-22,US Dollar,USDGHS,5.6491,5.6547,5.6519
2020-06-23,2020-06-23,US Dollar,USDGHS,5.6501,5.6557,5.6529
2020-06-24,2020-06-24,US Dollar,USDGHS,5.6501,5.6557,5.6529
2020-06-25,2020-06-25,US Dollar,USDGHS,5.6549,5.6605,5.6577
2020-06-26,2020-06-26,US Dollar,USDGHS,5.6651,5.6707,5.6679
2020-06-29,2020-06-29,US Dollar,USDGHS,5.6646,5.6702,5.6674
2020-06-30,2020-06-30,US Dollar,USDGHS,5.6646,5.6702,5.6674
2020-07-01,2020-07-01,US Dollar,USDGHS,5.6644,5.67,5.6672
2020-07-02,2020-07-02,US Dollar,USDGHS,5.6654,5.671,5.6682
2020-07-03,2020-07-03,US Dollar,USDGHS,5.6654,5.671,5.6682
2020-07-06,2020-07-06,US Dollar,USDGHS,5.6652,5.6708,5.668
2020-07-07,2020-07-07,US Dollar,USDGHS,5.6651,5.6707,5.6679
2020-07-08,2020-07-08,US Dollar,USDGHS,5.6672,5.6728,5.67
2020-07-09,2020-07-09,US Dollar,USDGHS,5.6672,5.6728,5.67
2020-07-10,2020-07-10,US Dollar,USDGHS,5.6692,5.6748,5.672
2020-07-13,2020-07-13,US Dollar,USDGHS,5.669,5.6746,5.6718
2020-07-14,2020-07-14,US Dollar,USDGHS,5.6687,5.6743,5.6715
2020-07-15,2020-07-15,US Dollar,USDGHS,5.6682,5.6738,5.671
2020-07-16,2020-07-16,US Dollar,USDGHS,5.6682,5.6738,5.671
2020-07-17,2020-07-17,US Dollar,USDGHS,5.6681,5.6737,5.6709
2020-07-20,2020-07-20,US Dollar,USDGHS,5.6686,5.6742,5.6714
2020-07-21,2020-07-21,US Dollar,USDGHS,5.6706,5.6762,5.6734
2020-07-22,2020-07-22,US Dollar,USDGHS,5.6716,5.6772,5.6744
2020-07-23,2020-07-23,US Dollar,USDGHS,5.6736,5.6792,5.6764
2020-07-24,2020-07-24,US Dollar,USDGHS,5.6751,5.6807,5.6779
2020-07-27,2020-07-27,US Dollar,USDGHS,5.6751,5.6807,5.6779
2020-07-28,2020-07-28,US Dollar,USDGHS,5.675,5.6806,5.6778
2020-07-29,2020-07-29,US Dollar,USDGHS,5.6755,5.6811,5.6783
2020-07-30,2020-07-30,US Dollar,USDGHS,5.6754,5.681,5.6782
2020-07-31,2020-07-31,,,5.6754,5.681,5.6782
2020-08-03,2020-08-03,US Dollar,USDGHS,5.6759,5.6815,5.6787
2020-08-04,2020-08-04,,,5.6759,5.6815,5.6787
2020-08-05,2020-08-05,US Dollar,USDGHS,5.6759,5.6815,5.6787
2020-08-06,2020-08-06,US Dollar,USDGHS,5.6759,5.6815,5.6787
2020-08-07,2020-08-07,US Dollar,USDGHS,5.6769,5.6825,5.6797
2020-08-10,2020-08-10,US Dollar,USDGHS,5.6768,5.6824,5.6796
2020-08-11,2020-08-11,US Dollar,USDGHS,5.6768,5.6824,5.6796
2020-08-12,2020-08-12,US Dollar,USDGHS,5.6778,5.6834,5.6806
2020-08-13,2020-08-13,US Dollar,USDGHS,5.6778,5.6834,5.6806
2020-08-14,2020-08-14,US Dollar,USDGHS,5.6778,5.6834,5.6806
2020-08-17,2020-08-17,US Dollar,USDGHS,5.6781,5.6837,5.6809
2020-08-18,2020-08-18,US Dollar,USDGHS,5.6793,5.6849,5.6821
2020-08-19,2020-08-19,US Dollar,USDGHS,5.6793,5.6849,5.6821
2020-08-20,2020-08-20,US Dollar,USDGHS,5.6803,5.6859,5.6831
2020-08-21,2020-08-21,US Dollar,USDGHS,5.6803,5.6859,5.6831
2020-08-24,2020-08-24,US Dollar,USDGHS,5.6806,5.6862,5.6834
2020-08-25,2020-08-25,US Dollar,USDGHS,5.6806,5.6862,5.6834
2020-08-26,2020-08-26,US Dollar,USDGHS,5.6801,5.6857,5.6829
2020-08-27,2020-08-27,US Dollar,USDGHS,5.6801,5.6857,5.6829
2020-08-28,2020-08-28,US Dollar,USDGHS,5.682,5.6876,5.6848
2020-08-31,2020-08-31,US Dollar,USDGHS,5.682,5.6876,5.6848
2020-09-01,2020-09-01,US Dollar,USDGHS,5.683,5.6886,5.6858
2020-09-02,2020-09-02,US Dollar,USDGHS,5.683,5.6886,5.6858
2020-09-03,2020-09-03,US Dollar,USDGHS,5.685,5.6906,5.6878
2020-09-04,2020-09-04,US Dollar,USDGHS,5.6913,5.6969,5.6941
2020-09-07,2020-09-07,US Dollar,USDGHS,5.6913,5.6969,5.6941
2020-09-08,2020-09-08,US Dollar,USDGHS,5.6911,5.6967,5.6939
2020-09-09,2020-09-09,US Dollar,USDGHS,5.6911,5.6967,5.6939
2020-09-10,2020-09-10,US Dollar,USDGHS,5.6941,5.6997,5.6969
2020-09-11,2020-09-11,US Dollar,USDGHS,5.6939,5.6995,5.6967
2020-09-14,2020-09-14,US Dollar,USDGHS,5.6972,5.7029,5.7
2020-09-15,2020-09-15,US Dollar,USDGHS,5.6972,5.7029,5.7
2020-09-16,2020-09-16,US Dollar,USDGHS,5.6967,5.7023,5.6995
2020-09-17,2020-09-17,US Dollar,USDGHS,5.6967,5.7023,5.6995
2020-09-18,2020-09-18,US Dollar,USDGHS,5.6972,5.7029,5.7
2020-09-21,2020-09-21,,,5.6972,5.7029,5.7
2020-09-22,2020-09-22,US Dollar,USDGHS,5.6972,5.7029,5.7
2020-09-23,2020-09-23,US Dollar,USDGHS,5.6981,5.7039,5.701
2020-09-24,2020-09-24,US Dollar,USDGHS,5.6981,5.7039,5.701
2020-09-25,2020-09-25,US Dollar,USDGHS,5.6991,5.7049,5.702
2020-09-28,2020-09-28,US Dollar,USDGHS,5.699,5.7048,5.7019
2020-09-29,2020-09-29,US Dollar,USDGHS,5.7,5.7058,5.7029
2020-09-30,2020-09-30,US Dollar,USDGHS,5.6998,5.7056,5.7027
2020-10-01,2020-10-01,US Dollar,USDGHS,5.6998,5.7056,5.7027
2020-10-02,2020-10-02,US Dollar,USDGHS,5.7,5.7058,5.7029
2020-10-05,2020-10-05,US Dollar,USDGHS,5.7,5.7058,5.7029
2020-10-06,2020-10-06,US Dollar,USDGHS,5.6998,5.7056,5.7027
2020-10-07,2020-10-07,US Dollar,USDGHS,5.6998,5.7056,5.7027
2020-10-08,2020-10-08,US Dollar,USDGHS,5.7003,5.7061,5.7032
2020-10-09,2020-10-09,US Dollar,USDGHS,5.7003,5.7061,5.7032
2020-10-12,2020-10-12,US Dollar,USDGHS,5.7003,5.7061,5.7032
2020-10-13,2020-10-13,US Dollar,USDGHS,5.7008,5.7066,5.7037
2020-10-14,2020-10-14,US Dollar,USDGHS,5.7007,5.7065,5.7036
2020-10-15,2020-10-15,US Dollar,USDGHS,5.7007,5.7065,5.7036
2020-10-16,2020-10-16,US Dollar,USDGHS,5.7027,5.7085,5.7056
2020-10-19,2020-10-19,US Dollar,USDGHS,5.7027,5.7085,5.7056
2020-10-20,2020-10-20,US Dollar,USDGHS,5.7037,5.7095,5.7066
2020-10-21,2020-10-21,US Dollar,USDGHS,5.7037,5.7095,5.7066
2020-10-22,2020-10-22,US Dollar,USDGHS,5.7047,5.7105,5.7076
2020-10-23,2020-10-23,US Dollar,USDGHS,5.7047,5.7105,5.7076
2020-10-26,2020-10-26,US Dollar,USDGHS,5.7046,5.7104,5.7075
2020-10-27,2020-10-27,US Dollar,USDGHS,5.7061,5.7119,5.709
2020-10-28,2020-10-28,US Dollar,USDGHS,5.7061,5.7119,5.709
2020-10-29,2020-10-29,US Dollar,USDGHS,5.7071,5.7129,5.71
2020-10-30,2020-10-30,US Dollar,USDGHS,5.7071,5.7129,5.71
2020-11-02,2020-11-02,US Dollar,USDGHS,5.7081,5.7139,5.711
2020-11-03,2020-11-03,US Dollar,USDGHS,5.7081,5.7139,5.711
2020-11-04,2020-11-04,US Dollar,USDGHS,5.708,5.7138,5.7109
2020-11-05,2020-11-05,US Dollar,USDGHS,5.708,5.7138,5.7109
2020-11-06,2020-11-06,US Dollar,USDGHS,5.7078,5.7136,5.7107
2020-11-09,2020-11-09,US Dollar,USDGHS,5.7081,5.7139,5.711
2020-11-10,2020-11-10,US Dollar,USDGHS,5.7083,5.7141,5.7112
2020-11-11,2020-11-11,US Dollar,USDGHS,5.7083,5.7141,5.7112
2020-11-12,2020-11-12,US Dollar,USDGHS,5.7088,5.7146,5.7117
2020-11-13,2020-11-13,US Dollar,USDGHS,5.7088,5.7146,5.7117
2020-11-16,2020-11-16,US Dollar,USDGHS,5.7091,5.7149,5.712
2020-11-17,2020-11-17,US Dollar,USDGHS,5.709,5.7148,5.7119
2020-11-18,2020-11-18,US Dollar,USDGHS,5.7096,5.7154,5.7125
2020-11-19,2020-11-19,US Dollar,USDGHS,5.7096,5.7154,5.7125
2020-11-20,2020-11-20,US Dollar,USDGHS,5.7101,5.7159,5.713
2020-11-23,2020-11-23,US Dollar,USDGHS,5.7101,5.7159,5.713
2020-11-24,2020-11-24,US Dollar,USDGHS,5.71,5.7158,5.7129
2020-11-25,2020-11-25,US Dollar,USDGHS,5.71,5.7158,5.7129
2020-11-26,2020-11-26,US Dollar,USDGHS,5.71,5.7158,5.7129
2020-11-27,2020-11-27,US Dollar,USDGHS,5.7105,5.7163,5.7134
2020-11-30,2020-11-30,US Dollar,USDGHS,5.711,5.7168,5.7139
2020-12-01,2020-12-01,US Dollar,USDGHS,5.7115,5.7173,5.7144
2020-12-02,2020-12-02,US Dollar,USDGHS,5.7115,5.7173,5.7144
2020-12-03,2020-12-03,US Dollar,USDGHS,5.7113,5.7171,5.7142
2020-12-04,2020-12-04,US Dollar,USDGHS,5.7113,5.7171,5.7142
2020-12-07,2020-12-07,,,5.7113,5.7171,5.7142
2020-12-08,2020-12-08,US Dollar,USDGHS,5.7113,5.7171,5.7142
2020-12-09,2020-12-09,US Dollar,USDGHS,5.7113,5.7171,5.7142
2020-12-10,2020-12-10,US Dollar,USDGHS,5.7116,5.7174,5.7145
2020-12-11,2020-12-11,US Dollar,USDGHS,5.7116,5.7174,5.7145
2020-12-14,2020-12-14,US Dollar,USDGHS,5.7126,5.7184,5.7155
2020-12-15,2020-12-15,US Dollar,USDGHS,5.7131,5.7189,5.716
2020-12-16,2020-12-16,US Dollar,USDGHS,5.7131,5.7189,5.716
2020-12-17,2020-12-17,US Dollar,USDGHS,5.7136,5.7194,5.7165
2020-12-18,2020-12-18,US Dollar,USDGHS,5.7166,5.7224,5.7195
2020-12-21,2020-12-21,US Dollar,USDGHS,5.7163,5.7221,5.7192
2020-12-22,2020-12-22,US Dollar,USDGHS,5.7173,5.7231,5.7202
2020-12-23,2020-12-23,US Dollar,USDGHS,5.7183,5.7241,5.7212
2020-12-24,2020-12-24,US Dollar,USDGHS,5.7293,5.7351,5.7322
2020-12-25,2020-12-25,,,5.7293,5.7351,5.7322
2020-12-28,2020-12-28,,,5.7293,5.7351,5.7322
2020-12-29,2020-12-29,US Dollar,USDGHS,5.7293,5.7351,5.7322
2020-12-30,2020-12-30,US Dollar,USDGHS,5.7313,5.7371,5.7342
2020-12-31,2020-12-31,US Dollar,USDGHS,5.7573,5.7631,5.7602
2021-01-01,2021-01-01,,,5.7573,5.7631,5.7602
2021-01-04,2021-01-04,US Dollar,USDGHS,5.7573,5.7631,5.7602
2021-01-05,2021-01-05,US Dollar,USDGHS,5.7578,5.7636,5.7607
2021-01-06,2021-01-06,US Dollar,USDGHS,5.7578,5.7636,5.7607
2021-01-07,2021-01-07,,,5.7578,5.7636,5.7607
2021-01-08,2021-01-08,US Dollar,USDGHS,5.7576,5.7634,5.7605
2021-01-11,2021-01-11,US Dollar,USDGHS,5.7576,5.7634,5.7605
2021-01-12,2021-01-12,US Dollar,USDGHS,5.7574,5.7632,5.7603
2021-01-13,2021-01-13,US Dollar,USDGHS,5.7574,5.7632,5.7603
2021-01-14,2021-01-14,US Dollar,USDGHS,5.7576,5.7634,5.7605
2021-01-15,2021-01-15,US Dollar,USDGHS,5.7576,5.7634,5.7605
2021-01-18,2021-01-18,US Dollar,USDGHS,5.7574,5.7632,5.7603
2021-01-19,2021-01-19,US Dollar,USDGHS,5.7574,5.7632,5.7603
2021-01-20,2021-01-20,US Dollar,USDGHS,5.7579,5.7637,5.7608
2021-01-21,2021-01-21,US Dollar,USDGHS,5.7589,5.7647,5.7618
2021-01-22,2021-01-22,US Dollar,USDGHS,5.7589,5.7647,5.7618
2021-01-25,2021-01-25,US Dollar,USDGHS,5.7587,5.7645,5.7616
2021-01-26,2021-01-26,US Dollar,USDGHS,5.7587,5.7645,5.7616
2021-01-27,2021-01-27,US Dollar,USDGHS,5.7585,5.7643,5.7614
2021-01-28,2021-01-28,US Dollar,USDGHS,5.7575,5.7633,5.7604
2021-01-29,2021-01-29,US Dollar,USDGHS,5.7575,5.7633,5.7604
2021-02-01,2021-02-01,US Dollar,USDGHS,5.7577,5.7635,5.7606
2021-02-02,2021-02-02,US Dollar,USDGHS,5.7577,5.7635,5.7606
2021-02-03,2021-02-03,US Dollar,USDGHS,5.7576,5.7634,5.7605
2021-02-04,2021-02-04,US Dollar,USDGHS,5.7575,5.7633,5.7604
2021-02-05,2021-02-05,US Dollar,USDGHS,5.7576,5.7634,5.7605
2021-02-08,2021-02-08,US Dollar,USDGHS,5.7574,5.7632,5.7603
2021-02-09,2021-02-09,US Dollar,USDGHS,5.7574,5.7632,5.7603
2021-02-10,2021-02-10,US Dollar,USDGHS,5.7572,5.763,5.7601
2021-02-11,2021-02-11,US Dollar,USDGHS,5.757,5.7628,5.7599
2021-02-12,2021-02-12,US Dollar,USDGHS,5.757,5.7628,5.7599
2021-02-15,2021-02-15,US Dollar,USDGHS,5.7568,5.7626,5.7597
2021-02-16,2021-02-16,US Dollar,USDGHS,5.7568,5.7626,5.7597
2021-02-17,2021-02-17,US Dollar,USDGHS,5.7567,5.7625,5.7596
2021-02-18,2021-02-18,US Dollar,USDGHS,5.7562,5.762,5.7591
2021-02-19,2021-02-19,US Dollar,USDGHS,5.7557,5.7615,5.7586
2021-02-22,2021-02-22,US Dollar,USDGHS,5.7507,5.7565,5.7536
2021-02-23,2021-02-23,US Dollar,USDGHS,5.7507,5.7565,5.7536
2021-02-24,2021-02-24,US Dollar,USDGHS,5.7505,5.7563,5.7534
2021-02-25,2021-02-25,US Dollar,USDGHS,5.7495,5.7553,5.7524
2021-02-26,2021-02-26,US Dollar,USDGHS,5.7345,5.7403,5.7374
2021-03-01,2021-03-01,US Dollar,USDGHS,5.7295,5.7353,5.7324
2021-03-02,2021-03-02,US Dollar,USDGHS,5.7251,5.7309,5.728
2021-03-03,2021-03-03,US Dollar,USDGHS,5.7251,5.7309,5.728
2021-03-04,2021-03-04,US Dollar,USDGHS,5.7236,5.7294,5.7265
2021-03-05,2021-03-05,US Dollar,USDGHS,5.7233,5.7291,5.7262
2021-03-08,2021-03-08,,,5.7233,5.7291,5.7262
